row_id,datetime,energy
760,01-04-2008 15.00,1339.005
761,01-04-2008 16.00,1330.332
762,01-04-2008 17.00,1348.032
763,01-04-2008 18.00,1381.485
764,01-04-2008 19.00,1422.372
765,01-04-2008 20.00,1407.0615
766,01-04-2008 21.00,1395.999
767,01-04-2008 22.00,1366.3515
768,01-04-2008 23.00,1256.169
769,02-04-2008 0.00,1165.1025
770,02-04-2008 1.00,1105.719
771,02-04-2008 2.00,1060.938
772,02-04-2008 3.00,1044.477
773,02-04-2008 4.00,1044.5655
774,02-04-2008 5.00,1057.6635
775,02-04-2008 6.00,1131.738
776,02-04-2008 7.00,1250.682
777,02-04-2008 8.00,1306.26
778,02-04-2008 9.00,1334.8455
779,02-04-2008 10.00,1351.041
780,02-04-2008 11.00,1380.6
781,02-04-2008 12.00,1392.7245
782,02-04-2008 13.00,1407.504
783,02-04-2008 14.00,1403.256
784,02-04-2008 15.00,1400.07
785,02-04-2008 16.00,1388.4765
786,02-04-2008 17.00,1393.2555
787,02-04-2008 18.00,1438.7445
788,02-04-2008 19.00,1471.4895
789,02-04-2008 20.00,1436.9745
790,02-04-2008 21.00,1411.929
791,02-04-2008 22.00,1342.8105
792,02-04-2008 23.00,1256.169
793,03-04-2008 0.00,1166.6955
794,03-04-2008 1.00,1108.8165
795,03-04-2008 2.00,1070.496
796,03-04-2008 3.00,1054.743
797,03-04-2008 4.00,1051.9995
798,03-04-2008 5.00,1074.567
799,03-04-2008 6.00,1142.2695
800,03-04-2008 7.00,1284.0465
801,03-04-2008 8.00,1349.625
802,03-04-2008 9.00,1357.6785
803,03-04-2008 10.00,1386.972
804,03-04-2008 11.00,1399.893
805,03-04-2008 12.00,1391.4855
806,03-04-2008 13.00,1389.273
807,03-04-2008 14.00,1383.078
808,03-04-2008 15.00,1361.5725
809,03-04-2008 16.00,1349.979
810,03-04-2008 17.00,1363.5195
811,03-04-2008 18.00,1417.6815
812,03-04-2008 19.00,1466.799
813,03-04-2008 20.00,1451.577
814,03-04-2008 21.00,1424.7615
815,03-04-2008 22.00,1382.016
816,03-04-2008 23.00,1286.082
817,04-04-2008 0.00,1172.8905
818,04-04-2008 1.00,1140.942
819,04-04-2008 2.00,1095.807
820,04-04-2008 3.00,1094.4795
821,04-04-2008 4.00,1093.5945
822,04-04-2008 5.00,1108.1085
823,04-04-2008 6.00,1188.201
824,04-04-2008 7.00,1331.925
825,04-04-2008 8.00,1403.3445
826,04-04-2008 9.00,1403.3445
827,04-04-2008 10.00,1420.8675
828,04-04-2008 11.00,1426.0005
829,04-04-2008 12.00,1421.7525
830,04-04-2008 13.00,1416
831,04-04-2008 14.00,1405.4685
832,04-04-2008 15.00,1389.7155
833,04-04-2008 16.00,1386.264
834,04-04-2008 17.00,1401.3975
835,04-04-2008 18.00,1457.6835
836,04-04-2008 19.00,1486.446
837,04-04-2008 20.00,1477.3305
838,04-04-2008 21.00,1448.6565
839,04-04-2008 22.00,1406.265
840,04-04-2008 23.00,1323.252
841,05-04-2008 0.00,1242.363
842,05-04-2008 1.00,1177.4925
843,05-04-2008 2.00,1149.8805
844,05-04-2008 3.00,1128.906
845,05-04-2008 4.00,1134.924
846,05-04-2008 5.00,1161.0315
847,05-04-2008 6.00,1245.2835
848,05-04-2008 7.00,
849,05-04-2008 8.00,1440.249
850,05-04-2008 9.00,1415.646
851,05-04-2008 10.00,1412.637
852,05-04-2008 11.00,1395.468
853,05-04-2008 12.00,1381.131
854,05-04-2008 13.00,1373.4315
855,05-04-2008 14.00,1355.466
856,05-04-2008 15.00,1302.9855
857,05-04-2008 16.00,1345.2885
858,05-04-2008 17.00,1318.2075
859,05-04-2008 18.00,1375.9095
860,05-04-2008 19.00,1431.6645
861,05-04-2008 20.00,1419.4515
862,05-04-2008 21.00,1406.265
863,05-04-2008 22.00,1386.7065
864,05-04-2008 23.00,1324.314
865,06-04-2008 0.00,1251.4785
866,06-04-2008 1.00,1195.0155
867,06-04-2008 2.00,1164.5715
868,06-04-2008 3.00,1149.438
869,06-04-2008 4.00,1149.3495
870,06-04-2008 5.00,1157.226
871,06-04-2008 6.00,1193.5995
872,06-04-2008 7.00,1253.16
873,06-04-2008 8.00,1295.1975
874,06-04-2008 9.00,1336.173
875,06-04-2008 10.00,1334.049
876,06-04-2008 11.00,1310.5965
877,06-04-2008 12.00,1278.5595
878,06-04-2008 13.00,1246.3455
879,06-04-2008 14.00,1217.6715
880,06-04-2008 15.00,1184.13
881,06-04-2008 16.00,1169.439
882,06-04-2008 17.00,1172.979
883,06-04-2008 18.00,1243.1595
884,06-04-2008 19.00,1290.2415
885,06-04-2008 20.00,1243.6905
886,06-04-2008 21.00,1265.4615
887,06-04-2008 22.00,1236.699
888,06-04-2008 23.00,1187.67
889,07-04-2008 0.00,1133.154
890,07-04-2008 1.00,1084.302
891,07-04-2008 2.00,1051.2915
892,07-04-2008 3.00,
893,07-04-2008 4.00,1036.0695
894,07-04-2008 5.00,1043.3265
895,07-04-2008 6.00,1062.6195
896,07-04-2008 7.00,1102.002
897,07-04-2008 8.00,1141.9155
898,07-04-2008 9.00,1185.723
899,07-04-2008 10.00,1186.608
900,07-04-2008 11.00,1164.2175
901,07-04-2008 12.00,1154.217
902,07-04-2008 13.00,1151.2965
903,07-04-2008 14.00,1138.7295
904,07-04-2008 15.00,1117.6665
905,07-04-2008 16.00,1116.87
906,07-04-2008 17.00,1137.1365
907,07-04-2008 18.00,1215.3705
908,07-04-2008 19.00,1274.1345
909,07-04-2008 20.00,1285.4625
910,07-04-2008 21.00,1265.019
911,07-04-2008 22.00,1230.2385
912,07-04-2008 23.00,1178.82
913,08-04-2008 0.00,1124.2155
914,08-04-2008 1.00,1089.081
915,08-04-2008 2.00,1066.602
916,08-04-2008 3.00,1071.735
917,08-04-2008 4.00,1079.877
918,08-04-2008 5.00,1111.2945
919,08-04-2008 6.00,1206.963
920,08-04-2008 7.00,1368.6525
921,08-04-2008 8.00,1437.948
922,08-04-2008 9.00,1439.0985
923,08-04-2008 10.00,1433.6115
924,08-04-2008 11.00,1437.948
925,08-04-2008 12.00,1419.0975
926,08-04-2008 13.00,1399.893
927,08-04-2008 14.00,1390.7775
928,08-04-2008 15.00,1373.166
929,08-04-2008 16.00,1352.8995
930,08-04-2008 17.00,1370.9535
931,08-04-2008 18.00,1459.365
932,08-04-2008 19.00,1538.13
933,08-04-2008 20.00,1544.325
934,08-04-2008 21.00,1531.581
935,08-04-2008 22.00,
936,08-04-2008 23.00,1418.3895
937,09-04-2008 0.00,1342.545
938,09-04-2008 1.00,1294.6665
939,09-04-2008 2.00,1263.6915
940,09-04-2008 3.00,1270.329
941,09-04-2008 4.00,1269.09
942,09-04-2008 5.00,1303.5165
943,09-04-2008 6.00,1387.2375
944,09-04-2008 7.00,1527.7755
945,09-04-2008 8.00,1596.009
946,09-04-2008 9.00,1571.052
947,09-04-2008 10.00,1533.882
948,09-04-2008 11.00,1508.394
949,09-04-2008 12.00,1466.7105
950,09-04-2008 13.00,1448.3025
951,09-04-2008 14.00,1425.204
952,09-04-2008 15.00,1409.451
953,09-04-2008 16.00,1384.0515
954,09-04-2008 17.00,1402.1055
955,09-04-2008 18.00,1492.9065
956,09-04-2008 19.00,1560.1665
957,09-04-2008 20.00,1568.043
958,09-04-2008 21.00,1557.423
959,09-04-2008 22.00,1521.315
960,09-04-2008 23.00,1447.86
961,10-04-2008 0.00,1359.9795
962,10-04-2008 1.00,1305.6405
963,10-04-2008 2.00,1281.9225
964,10-04-2008 3.00,1274.4
965,10-04-2008 4.00,1279.179
966,10-04-2008 5.00,1300.242
967,10-04-2008 6.00,1388.565
968,10-04-2008 7.00,1530.165
969,10-04-2008 8.00,1583.8845
970,10-04-2008 9.00,1556.0955
971,10-04-2008 10.00,1526.802
972,10-04-2008 11.00,1497.6855
973,10-04-2008 12.00,1458.0375
974,10-04-2008 13.00,1435.5585
975,10-04-2008 14.00,1418.478
976,10-04-2008 15.00,1384.4055
977,10-04-2008 16.00,1373.2545
978,10-04-2008 17.00,1390.4235
979,10-04-2008 18.00,1468.8345
980,10-04-2008 19.00,1508.4825
981,10-04-2008 20.00,1494.4995
982,10-04-2008 21.00,1478.7465
983,10-04-2008 22.00,1429.5405
984,10-04-2008 23.00,1351.1295
985,11-04-2008 0.00,1272.0105
986,11-04-2008 1.00,1214.8395
987,11-04-2008 2.00,1190.0595
988,11-04-2008 3.00,1180.6785
989,11-04-2008 4.00,
990,11-04-2008 5.00,1203.3345
991,11-04-2008 6.00,1273.869
992,11-04-2008 7.00,1412.0175
993,11-04-2008 8.00,1475.118
994,11-04-2008 9.00,1470.9585
995,11-04-2008 10.00,1469.631
996,11-04-2008 11.00,1449.3645
997,11-04-2008 12.00,1448.3025
998,11-04-2008 13.00,1435.824
999,11-04-2008 14.00,1430.7795
1000,11-04-2008 15.00,1426.0005
1001,11-04-2008 16.00,1427.859
1002,11-04-2008 17.00,1443.435
1003,11-04-2008 18.00,1505.6505
1004,11-04-2008 19.00,1532.9085
1005,11-04-2008 20.00,1518.5715
1006,11-04-2008 21.00,1490.9595
1007,11-04-2008 22.00,1448.6565
1008,11-04-2008 23.00,1370.688
1009,12-04-2008 0.00,1295.286
1010,12-04-2008 1.00,1223.3355
1011,12-04-2008 2.00,1194.1305
1012,12-04-2008 3.00,1172.1825
1013,12-04-2008 4.00,1168.2885
1014,12-04-2008 5.00,1184.307
1015,12-04-2008 6.00,1259.532
1016,12-04-2008 7.00,1391.8395
1017,12-04-2008 8.00,1461.5775
1018,12-04-2008 9.00,1477.6845
1019,12-04-2008 10.00,1483.7025
1020,12-04-2008 11.00,1479.8085
1021,12-04-2008 12.00,1468.8345
1022,12-04-2008 13.00,1457.418
1023,12-04-2008 14.00,1441.3995
1024,12-04-2008 15.00,1424.0535
1025,12-04-2008 16.00,1406.088
1026,12-04-2008 17.00,1398.5655
1027,12-04-2008 18.00,1464.321
1028,12-04-2008 19.00,1493.6145
1029,12-04-2008 20.00,1467.33
1030,12-04-2008 21.00,1448.6565
1031,12-04-2008 22.00,1436.0895
1032,12-04-2008 23.00,1355.643
1033,13-04-2008 0.00,1277.409
1034,13-04-2008 1.00,1208.4675
1035,13-04-2008 2.00,1183.068
1036,13-04-2008 3.00,1167.492
1037,13-04-2008 4.00,1160.943
1038,13-04-2008 5.00,1170.0585
1039,13-04-2008 6.00,1204.5735
1040,13-04-2008 7.00,1255.992
1041,13-04-2008 8.00,
1042,13-04-2008 9.00,1342.6335
1043,13-04-2008 10.00,1363.431
1044,13-04-2008 11.00,1360.6875
1045,13-04-2008 12.00,1328.562
1046,13-04-2008 13.00,1291.923
1047,13-04-2008 14.00,1263.6915
1048,13-04-2008 15.00,1223.8665
1049,13-04-2008 16.00,1219.53
1050,13-04-2008 17.00,1240.947
1051,13-04-2008 18.00,1327.146
1052,13-04-2008 19.00,1383.609
1053,13-04-2008 20.00,1387.5915
1054,13-04-2008 21.00,1379.4495
1055,13-04-2008 22.00,1362.8115
1056,13-04-2008 23.00,1312.8975
1057,14-04-2008 0.00,1261.7445
1058,14-04-2008 1.00,1217.229
1059,14-04-2008 2.00,1197.228
1060,14-04-2008 3.00,1194.4845
1061,14-04-2008 4.00,1201.122
1062,14-04-2008 5.00,1210.7685
1063,14-04-2008 6.00,1239.0885
1064,14-04-2008 7.00,1282.365
1065,14-04-2008 8.00,1331.925
1066,14-04-2008 9.00,1357.3245
1067,14-04-2008 10.00,1343.961
1068,14-04-2008 11.00,1293.339
1069,14-04-2008 12.00,1261.125
1070,14-04-2008 13.00,1237.761
1071,14-04-2008 14.00,1208.8215
1072,14-04-2008 15.00,1182.8025
1073,14-04-2008 16.00,1171.8285
1074,14-04-2008 17.00,1200.945
1075,14-04-2008 18.00,1310.7735
1076,14-04-2008 19.00,1383.1665
1077,14-04-2008 20.00,1405.1145
1078,14-04-2008 21.00,1404.495
1079,14-04-2008 22.00,1384.9365
1080,14-04-2008 23.00,1327.146
1081,15-04-2008 0.00,1280.595
1082,15-04-2008 1.00,1250.151
1083,15-04-2008 2.00,1242.186
1084,15-04-2008 3.00,1244.31
1085,15-04-2008 4.00,1261.302
1086,15-04-2008 5.00,1305.1095
1087,15-04-2008 6.00,1395.3795
1088,15-04-2008 7.00,1548.3075
1089,15-04-2008 8.00,1607.2485
1090,15-04-2008 9.00,1589.637
1091,15-04-2008 10.00,1555.83
1092,15-04-2008 11.00,1519.2795
1093,15-04-2008 12.00,
1094,15-04-2008 13.00,1440.426
1095,15-04-2008 14.00,1412.3715
1096,15-04-2008 15.00,1387.7685
1097,15-04-2008 16.00,1371.4845
1098,15-04-2008 17.00,1391.4855
1099,15-04-2008 18.00,1479.189
1100,15-04-2008 19.00,1528.3065
1101,15-04-2008 20.00,1534.944
1102,15-04-2008 21.00,1518.5715
1103,15-04-2008 22.00,1475.9145
1104,15-04-2008 23.00,1391.751
1105,16-04-2008 0.00,1316.6145
1106,16-04-2008 1.00,
1107,16-04-2008 2.00,1225.017
1108,16-04-2008 3.00,1212.8925
1109,16-04-2008 4.00,1209.618
1110,16-04-2008 5.00,1238.292
1111,16-04-2008 6.00,1307.4105
1112,16-04-2008 7.00,1450.515
1113,16-04-2008 8.00,1519.9875
1114,16-04-2008 9.00,1507.9515
1115,16-04-2008 10.00,1500.8715
1116,16-04-2008 11.00,
1117,16-04-2008 12.00,1456.002
1118,16-04-2008 13.00,1446.7095
1119,16-04-2008 14.00,1430.868
1120,16-04-2008 15.00,1409.451
1121,16-04-2008 16.00,1392.282
1122,16-04-2008 17.00,1417.416
1123,16-04-2008 18.00,1485.2955
1124,16-04-2008 19.00,1518.7485
1125,16-04-2008 20.00,1501.2255
1126,16-04-2008 21.00,1478.5695
1127,16-04-2008 22.00,1427.505
1128,16-04-2008 23.00,1358.5635
1129,17-04-2008 0.00,1262.8065
1130,17-04-2008 1.00,1198.9095
1131,17-04-2008 2.00,1170.324
1132,17-04-2008 3.00,1158.465
1133,17-04-2008 4.00,1154.6595
1134,17-04-2008 5.00,1177.1385
1135,17-04-2008 6.00,1246.965
1136,17-04-2008 7.00,1397.415
1137,17-04-2008 8.00,1468.569
1138,17-04-2008 9.00,1454.94
1139,17-04-2008 10.00,1446.5325
1140,17-04-2008 11.00,1438.2135
1141,17-04-2008 12.00,1422.372
1142,17-04-2008 13.00,1409.274
1143,17-04-2008 14.00,1401.132
1144,17-04-2008 15.00,1389.1845
1145,17-04-2008 16.00,1390.689
1146,17-04-2008 17.00,1422.372
1147,17-04-2008 18.00,1484.4105
1148,17-04-2008 19.00,1495.5615
1149,17-04-2008 20.00,1485.207
1150,17-04-2008 21.00,1458.3915
1151,17-04-2008 22.00,1413.0795
1152,17-04-2008 23.00,1321.2165
1153,18-04-2008 0.00,1231.035
1154,18-04-2008 1.00,1166.5185
1155,18-04-2008 2.00,1119.9675
1156,18-04-2008 3.00,1120.41
1157,18-04-2008 4.00,1111.1175
1158,18-04-2008 5.00,1133.7735
1159,18-04-2008 6.00,1205.8125
1160,18-04-2008 7.00,1351.395
1161,18-04-2008 8.00,1430.16
1162,18-04-2008 9.00,1426.5315
1163,18-04-2008 10.00,1420.602
1164,18-04-2008 11.00,1435.3815
1165,18-04-2008 12.00,1422.549
1166,18-04-2008 13.00,1416.2655
1167,18-04-2008 14.00,1404.7605
1168,18-04-2008 15.00,1395.7335
1169,18-04-2008 16.00,1385.025
1170,18-04-2008 17.00,1401.7515
1171,18-04-2008 18.00,1463.967
1172,18-04-2008 19.00,1488.747
1173,18-04-2008 20.00,1471.755
1174,18-04-2008 21.00,1442.8155
1175,18-04-2008 22.00,1398.477
1176,18-04-2008 23.00,1309.7115
1177,19-04-2008 0.00,1218.7335
1178,19-04-2008 1.00,1158.3765
1179,19-04-2008 2.00,1119.702
1180,19-04-2008 3.00,1095.7185
1181,19-04-2008 4.00,1090.143
1182,19-04-2008 5.00,1111.4715
1183,19-04-2008 6.00,1177.3155
1184,19-04-2008 7.00,1322.1015
1185,19-04-2008 8.00,
1186,19-04-2008 9.00,1402.017
1187,19-04-2008 10.00,1412.283
1188,19-04-2008 11.00,1412.9025
1189,19-04-2008 12.00,1398.831
1190,19-04-2008 13.00,
1191,19-04-2008 14.00,1383.078
1192,19-04-2008 15.00,1366.794
1193,19-04-2008 16.00,1344.492
1194,19-04-2008 17.00,1357.6785
1195,19-04-2008 18.00,1409.8935
1196,19-04-2008 19.00,1403.256
1197,19-04-2008 20.00,1375.29
1198,19-04-2008 21.00,1349.802
1199,19-04-2008 22.00,1318.473
1200,19-04-2008 23.00,1249.974
1201,20-04-2008 0.00,1165.2795
1202,20-04-2008 1.00,1098.1965
1203,20-04-2008 2.00,1050.318
1204,20-04-2008 3.00,1027.131
1205,20-04-2008 4.00,1025.2725
1206,20-04-2008 5.00,1026.954
1207,20-04-2008 6.00,1053.2385
1208,20-04-2008 7.00,1097.1345
1209,20-04-2008 8.00,1162.005
1210,20-04-2008 9.00,1222.716
1211,20-04-2008 10.00,1261.302
1212,20-04-2008 11.00,1276.0815
1213,20-04-2008 12.00,1273.692
1214,20-04-2008 13.00,1251.1245
1215,20-04-2008 14.00,1231.92
1216,20-04-2008 15.00,1213.689
1217,20-04-2008 16.00,1201.9185
1218,20-04-2008 17.00,1226.079
1219,20-04-2008 18.00,1291.923
1220,20-04-2008 19.00,1295.64
1221,20-04-2008 20.00,1266.966
1222,20-04-2008 21.00,1251.6555
1223,20-04-2008 22.00,1217.6715
1224,20-04-2008 23.00,1164.5715
1225,21-04-2008 0.00,1103.6835
1226,21-04-2008 1.00,1047.7515
1227,21-04-2008 2.00,1003.8555
1228,21-04-2008 3.00,981.9075
1229,21-04-2008 4.00,978.1905
1230,21-04-2008 5.00,973.323
1231,21-04-2008 6.00,1000.581
1232,21-04-2008 7.00,1032.441
1233,21-04-2008 8.00,1093.152
1234,21-04-2008 9.00,1149.5265
1235,21-04-2008 10.00,1188.2895
1236,21-04-2008 11.00,1186.8735
1237,21-04-2008 12.00,1185.8115
1238,21-04-2008 13.00,1186.6965
1239,21-04-2008 14.00,1185.369
1240,21-04-2008 15.00,1166.6955
1241,21-04-2008 16.00,1166.961
1242,21-04-2008 17.00,1194.927
1243,21-04-2008 18.00,1280.3295
1244,21-04-2008 19.00,
1245,21-04-2008 20.00,1321.9245
1246,21-04-2008 21.00,1311.039
1247,21-04-2008 22.00,1282.365
1248,21-04-2008 23.00,1225.548
1249,22-04-2008 0.00,1164.66
1250,22-04-2008 1.00,1119.0825
1251,22-04-2008 2.00,1093.152
1252,22-04-2008 3.00,1078.7265
1253,22-04-2008 4.00,1080.762
1254,22-04-2008 5.00,1108.905
1255,22-04-2008 6.00,1183.1565
1256,22-04-2008 7.00,1326.084
1257,22-04-2008 8.00,1408.4775
1258,22-04-2008 9.00,1412.991
1259,22-04-2008 10.00,1417.5045
1260,22-04-2008 11.00,1417.3275
1261,22-04-2008 12.00,1396.176
1262,22-04-2008 13.00,1387.326
1263,22-04-2008 14.00,1373.7855
1264,22-04-2008 15.00,1347.501
1265,22-04-2008 16.00,1339.89
1266,22-04-2008 17.00,1361.13
1267,22-04-2008 18.00,1444.4085
1268,22-04-2008 19.00,1480.251
1269,22-04-2008 20.00,1469.454
1270,22-04-2008 21.00,1447.86
1271,22-04-2008 22.00,1403.1675
1272,22-04-2008 23.00,1318.827
1273,23-04-2008 0.00,1227.5835
1274,23-04-2008 1.00,1164.483
1275,23-04-2008 2.00,1129.8795
1276,23-04-2008 3.00,1109.7015
1277,23-04-2008 4.00,1102.887
1278,23-04-2008 5.00,1119.9675
1279,23-04-2008 6.00,1193.334
1280,23-04-2008 7.00,1330.7745
1281,23-04-2008 8.00,1405.8225
1282,23-04-2008 9.00,1398.5655
1283,23-04-2008 10.00,1403.61
1284,23-04-2008 11.00,1410.867
1285,23-04-2008 12.00,1396.884
1286,23-04-2008 13.00,1381.9275
1287,23-04-2008 14.00,1371.75
1288,23-04-2008 15.00,1350.2445
1289,23-04-2008 16.00,1341.7485
1290,23-04-2008 17.00,1359.0945
1291,23-04-2008 18.00,1429.5405
1292,23-04-2008 19.00,1450.338
1293,23-04-2008 20.00,1435.824
1294,23-04-2008 21.00,1414.23
1295,23-04-2008 22.00,1371.4845
1296,23-04-2008 23.00,1296.525
1297,24-04-2008 0.00,1208.9985
1298,24-04-2008 1.00,1135.3665
1299,24-04-2008 2.00,1099.17
1300,24-04-2008 3.00,1078.992
1301,24-04-2008 4.00,1074.921
1302,24-04-2008 5.00,1092.8865
1303,24-04-2008 6.00,1166.43
1304,24-04-2008 7.00,1288.914
1305,24-04-2008 8.00,1386.3525
1306,24-04-2008 9.00,1410.9555
1307,24-04-2008 10.00,1436.001
1308,24-04-2008 11.00,1445.382
1309,24-04-2008 12.00,1446.975
1310,24-04-2008 13.00,1433.877
1311,24-04-2008 14.00,1421.487
1312,24-04-2008 15.00,1401.486
1313,24-04-2008 16.00,1386.1755
1314,24-04-2008 17.00,1387.5915
1315,24-04-2008 18.00,1433.877
1316,24-04-2008 19.00,1447.86
1317,24-04-2008 20.00,1422.018
1318,24-04-2008 21.00,1399.2735
1319,24-04-2008 22.00,
1320,24-04-2008 23.00,1269.5325
1321,25-04-2008 0.00,1165.1025
1322,25-04-2008 1.00,1083.594
1323,25-04-2008 2.00,1039.875
1324,25-04-2008 3.00,1015.98
1325,25-04-2008 4.00,1012.263
1326,25-04-2008 5.00,1011.2895
1327,25-04-2008 6.00,1031.6445
1328,25-04-2008 7.00,1078.1955
1329,25-04-2008 8.00,1137.225
1330,25-04-2008 9.00,1216.6095
1331,25-04-2008 10.00,1296.702
1332,25-04-2008 11.00,1333.872
1333,25-04-2008 12.00,1325.73
1334,25-04-2008 13.00,1262.187
1335,25-04-2008 14.00,1192.272
1336,25-04-2008 15.00,1153.686
1337,25-04-2008 16.00,1136.9595
1338,25-04-2008 17.00,1147.137
1339,25-04-2008 18.00,1205.193
1340,25-04-2008 19.00,1248.204
1341,25-04-2008 20.00,1266.789
1342,25-04-2008 21.00,1283.25
1343,25-04-2008 22.00,1290.5955
1344,25-04-2008 23.00,1263.6915
1345,26-04-2008 0.00,1219.884
1346,26-04-2008 1.00,1179.882
1347,26-04-2008 2.00,1161.3855
1348,26-04-2008 3.00,1158.5535
1349,26-04-2008 4.00,1164.306
1350,26-04-2008 5.00,1186.077
1351,26-04-2008 6.00,1231.8315
1352,26-04-2008 7.00,1288.8255
1353,26-04-2008 8.00,1333.872
1354,26-04-2008 9.00,1365.2895
1355,26-04-2008 10.00,1371.1305
1356,26-04-2008 11.00,1349.3595
1357,26-04-2008 12.00,1319.9775
1358,26-04-2008 13.00,1300.1535
1359,26-04-2008 14.00,1271.391
1360,26-04-2008 15.00,1241.3895
1361,26-04-2008 16.00,1238.0265
1362,26-04-2008 17.00,1258.293
1363,26-04-2008 18.00,1339.182
1364,26-04-2008 19.00,1368.6525
1365,26-04-2008 20.00,1360.6875
1366,26-04-2008 21.00,1347.9435
1367,26-04-2008 22.00,1328.208
1368,26-04-2008 23.00,1278.3825
1369,27-04-2008 0.00,1219.6185
1370,27-04-2008 1.00,1164.9255
1371,27-04-2008 2.00,1139.703
1372,27-04-2008 3.00,1119.348
1373,27-04-2008 4.00,1115.7195
1374,27-04-2008 5.00,1138.0215
1375,27-04-2008 6.00,1160.5005
1376,27-04-2008 7.00,1213.9545
1377,27-04-2008 8.00,1267.4085
1378,27-04-2008 9.00,1310.4195
1379,27-04-2008 10.00,1327.5
1380,27-04-2008 11.00,1314.8445
1381,27-04-2008 12.00,1278.2055
1382,27-04-2008 13.00,1259.9745
1383,27-04-2008 14.00,1229.088
1384,27-04-2008 15.00,1220.6805
1385,27-04-2008 16.00,1230.7695
1386,27-04-2008 17.00,1271.214
1387,27-04-2008 18.00,1352.3685
1388,27-04-2008 19.00,1364.4045
1389,27-04-2008 20.00,1360.068
1390,27-04-2008 21.00,1348.4745
1391,27-04-2008 22.00,1319.181
1392,27-04-2008 23.00,1259.2665
1393,28-04-2008 0.00,1188.378
1394,28-04-2008 1.00,1122.003
1395,28-04-2008 2.00,1087.842
1396,28-04-2008 3.00,1063.3275
1397,28-04-2008 4.00,1056.159
1398,28-04-2008 5.00,1068.8145
1399,28-04-2008 6.00,1084.3905
1400,28-04-2008 7.00,1123.065
1401,28-04-2008 8.00,1187.9355
1402,28-04-2008 9.00,1246.257
1403,28-04-2008 10.00,1284.0465
1404,28-04-2008 11.00,1292.631
1405,28-04-2008 12.00,1302.366
1406,28-04-2008 13.00,1289.1795
1407,28-04-2008 14.00,1289.0025
1408,28-04-2008 15.00,1269.7095
1409,28-04-2008 16.00,1267.143
1410,28-04-2008 17.00,1298.7375
1411,28-04-2008 18.00,1408.035
1412,28-04-2008 19.00,1451.931
1413,28-04-2008 20.00,1467.507
1414,28-04-2008 21.00,1455.5595
1415,28-04-2008 22.00,1430.337
1416,28-04-2008 23.00,1374.228
1417,29-04-2008 0.00,1313.0745
1418,29-04-2008 1.00,1281.834
1419,29-04-2008 2.00,1255.3725
1420,29-04-2008 3.00,1239.2655
1421,29-04-2008 4.00,1245.6375
1422,29-04-2008 5.00,1275.5505
1423,29-04-2008 6.00,1359.4485
1424,29-04-2008 7.00,1502.73
1425,29-04-2008 8.00,1584.7695
1426,29-04-2008 9.00,1569.99
1427,29-04-2008 10.00,1559.1045
1428,29-04-2008 11.00,1547.511
1429,29-04-2008 12.00,1528.8375
1430,29-04-2008 13.00,1511.4915
1431,29-04-2008 14.00,1504.4115
1432,29-04-2008 15.00,1481.2245
1433,29-04-2008 16.00,1474.41
1434,29-04-2008 17.00,1497.597
1435,29-04-2008 18.00,1588.4865
1436,29-04-2008 19.00,1614.771
1437,29-04-2008 20.00,1608.8415
1438,29-04-2008 21.00,1585.389
1439,29-04-2008 22.00,1535.9175
1440,29-04-2008 23.00,1455.0285
1441,30-04-2008 0.00,1348.209
1442,30-04-2008 1.00,1277.6745
1443,30-04-2008 2.00,1244.3985
1444,30-04-2008 3.00,1225.1055
1445,30-04-2008 4.00,1222.893
1446,30-04-2008 5.00,1244.487
